article_id,title,url,tier,primary_issue,hero_bytes,imgs_over_300k,imgs_missing_lazy,imgs_missing_dim,external_image_count,broken_image_count,quick_wins
1002601922,Intel Core Ultra 200HX NPU Tăng Hiệu Suất Chơi Game và Sử Dụng AI Hỗ Trợ Để Chiến Boss Dễ Dàng,https://sintech.vn/blogs/news/intel-core-ultra-200hx-npu-tang-hieu-suat-choi-game-va-su-dung-ai-ho-t,P2,BODY_HTML_LEGACY,0,0,3,4,4,0,clean HTML cũ + thêm width/height + lazy-load ảnh dưới fold + gỡ/thay ảnh external
1002399780,"Cấu hình chơi Dota 2 trên PC, Laptop",https://sintech.vn/blogs/news/cau-hinh-may-tinh-choi-game-dota-2,P2,IMAGES_BROKEN,0,0,2,0,3,3,thay ảnh chết + gỡ/thay ảnh external
1002802198,Dịch vụ IT Trọn Gói – Sintech,https://sintech.vn/blogs/huong-dan/dich-vu-it-tron-goi-sintech,P2,BODY_HTML_LEGACY,246576,2,3,4,0,0,nén ảnh >300KB + clean HTML cũ + thêm width/height + lazy-load ảnh dưới fold
1002583958,AMD Thách Thức NVIDIA Grace & Intel Granite Rapids Với EPYC Thế Hệ 5 Hiệu Suất Vượt Trội,https://sintech.vn/blogs/news/amd-thach-thuc-nvidia-grace-intel-granite-rapids-voi-epyc-the-he-5-h,P2,HERO_IMAGE_TOO_HEAVY,691618,1,1,2,1,0,resize/nén hero + nén ảnh >300KB + gỡ/thay ảnh external
1002807631,Có Nên Dùng Đế Tản Nhiệt Cho Laptop Gaming Không?,https://sintech.vn/blogs/huong-dan/co-nen-dung-de-tan-nhiet-cho-laptop-gaming-khong,P2,BODY_HTML_LEGACY,195653,0,2,3,0,0,clean HTML cũ + thêm width/height
1002601908,Intel Ra Mắt Tiến Trình 18A: Bước Đột Phá Cho Bộ Phận Foundry Trong Cuộc Đua Công Nghệ!,https://sintech.vn/blogs/news/intel-ra-mat-tien-trinh-18a-buoc-dot-pha-cho-bo-phan-foundry-trong-cu,P2,HERO_IMAGE_TOO_HEAVY,660030,1,2,3,2,0,resize/nén hero + nén ảnh >300KB + thêm width/height + gỡ/thay ảnh external
1002817045,Laptop vỏ nhựa hay kim loại – chọn sao cho đúng nhu cầu?,https://sintech.vn/blogs/huong-dan/laptop-vo-nhua-hay-kim-loai-chon-sao-cho-dung-nhu-cau,P2,HERO_IMAGE_TOO_HEAVY,301339,2,4,5,0,0,resize/nén hero + nén ảnh >300KB + clean HTML cũ + thêm width/height + lazy-load ảnh dưới fold
1002411136,Tại sao vệ sinh PC định kỳ là rất quan trọng?,https://sintech.vn/blogs/news/bang-ma-loi-mainboard-huananzhi-x99-x79,P2,BODY_HTML_LEGACY,0,0,0,0,0,0,clean HTML cũ
1002694321,So sánh các AI: Grok “xuất sắc bất ngờ” nhưng Chat GPT vẫn là “trùm cuối”,https://sintech.vn/blogs/news/so-sanh-cac-ai-grok-xuat-sac-bat-ngo-nhung-chat-gpt-van-la-trum-cu,P2,BODY_HTML_LEGACY,53165,0,0,1,1,0,clean HTML cũ + gỡ/thay ảnh external
1002411121,Windows 12: Hệ điều hành mới nhất của Microsoft có gì hấp dẫn?,https://sintech.vn/blogs/news/windows-12-he-dieu-hanh-moi-nhat-cua-microsoft-co-gi-hap-dan,P2,BODY_HTML_LEGACY,102158,0,5,6,6,0,clean HTML cũ + thêm width/height + lazy-load ảnh dưới fold + gỡ/thay ảnh external
1002787019,Build PC Gaming Giá 10–25 Triệu Tại Quận 7 – Sintech: Ưu Đãi & Dịch Vụ Tận Tâm,https://sintech.vn/blogs/huong-dan/build-pc-gaming-gia-10-25-trieu-tai-quan-7-sintech-uu-dai-dich-vu,P2,BODY_HTML_LEGACY,178094,0,4,5,0,0,clean HTML cũ + thêm width/height + lazy-load ảnh dưới fold
1002408539,VRAM là gì? Bao nhiêu GB VRAM là đủ dùng? Phân biệt giữa VRAM và RAM bạn nên biết,https://sintech.vn/blogs/news/vram-la-gi-bao-nhieu-gb-vram-la-du-dung-phan-biet-giua-vram-va-ram-b,P2,BODY_HTML_LEGACY,26824,0,9,10,10,0,clean HTML cũ + thêm width/height + lazy-load ảnh dưới fold + gỡ/thay ảnh external
1002760491,CPU for Programming & Đồ Hoạ: Vì sao Intel i5/i7/i9 là lựa chọn hàng đầu cho Adobe?,https://sintech.vn/blogs/huong-dan/cpu-for-programming-do-hoa-vi-sao-intel-i5-i7-i9-la-lua-chon-hang-d,P2,BODY_HTML_LEGACY,175449,0,4,5,0,0,clean HTML cũ + thêm width/height + lazy-load ảnh dưới fold
1002788933,Có Nên Cắm Sạc Laptop Khi Không Sử Dụng? Giải Đáp Chi Tiết Nhất 2025,https://sintech.vn/blogs/huong-dan/co-nen-cam-sac-laptop-khi-khong-su-dung-giai-dap-chi-tiet-nhat-2025,P2,BODY_HTML_LEGACY,198007,0,2,3,0,0,clean HTML cũ + thêm width/height
1002734197,AI Overviews – Khi Google làm thay đổi luật chơi SEO,https://sintech.vn/blogs/news/ai-overviews-khi-google-lam-thay-doi-luat-choi-seo,P2,BODY_HTML_LEGACY,294344,0,3,4,3,0,clean HTML cũ + thêm width/height + lazy-load ảnh dưới fold + gỡ/thay ảnh external
1002810140,Cách Nhận Biết Video Được Tạo Bởi AI – Và Cách Tự Kiểm Tra Thật Giả Mà Không Cần Công Cụ Chuyên Sâu,https://sintech.vn/blogs/huong-dan/cach-nhan-biet-video-duoc-tao-boi-ai-va-cach-tu-kiem-tra-that-gia-ma,P2,HERO_IMAGE_TOO_HEAVY,435246,3,5,6,0,0,resize/nén hero + nén ảnh >300KB + clean HTML cũ + thêm width/height + lazy-load ảnh dưới fold
1002711258,Telegram ra mắt ví tiền điện tử tại Mỹ trong khi ở Việt Nam còn nhiều hạn chế,https://sintech.vn/blogs/news/telegram-ra-mat-vi-tien-dien-tu-tai-my,P2,IMAGES_BROKEN,370780,1,2,3,2,1,thay ảnh chết + resize/nén hero + nén ảnh >300KB + clean HTML cũ + thêm width/height + gỡ/thay ảnh external
1002404303,Sự khác nhau ổ cứng SSD và HDD,https://sintech.vn/blogs/news/su-khac-nhau-o-cung-ssd-va-hdd,P2,BODY_HTML_LEGACY,143217,0,4,5,5,0,clean HTML cũ + thêm width/height + lazy-load ảnh dưới fold + gỡ/thay ảnh external
1002594009,"Dòng APU AMD Gorgon Point ""Ryzen AI"" Lộ Diện: Xung Nhịp Cao Hơn, NPU Trên 55 TOPS – Ryzen AI MAX ""Medusa/Zen 6"" Được Xác Nhận",https://sintech.vn/blogs/news/dong-apu-amd-gorgon-point-ryzen-ai-lo-dien-xung-nhip-cao-hon-npu-t,P2,HERO_IMAGE_TOO_HEAVY,330144,1,3,4,4,0,resize/nén hero + nén ảnh >300KB + clean HTML cũ + thêm width/height + lazy-load ảnh dưới fold + gỡ/thay ảnh external
1002773929,Chọn màn hình PC cho lập trình & UI/UX (2025): Hướng dẫn chi tiết từ A–Z,https://sintech.vn/blogs/huong-dan/chon-man-hinh-pc-cho-lap-trinh-ui-ux-2025-huong-dan-chi-tiet-tu-a,P2,BODY_HTML_LEGACY,280507,0,0,1,0,0,clean HTML cũ
1002497829,Thông Số Intel Arc B570 GPU Rò Rỉ Thông Tin: Sức Mạnh Card Tầm Trung Được Hé Lộ,https://sintech.vn/blogs/news/thong-so-intel-arc-b570-gpu-ro-ri-thong-tin-suc-manh-card-tam-trung-d,P2,BODY_HTML_LEGACY,202105,0,3,4,0,0,clean HTML cũ + thêm width/height + lazy-load ảnh dưới fold
1002708558,Balo AirPods? Bravest Studios ra mắt AirPack – món đồ “gây lú” nhất mùa hè 2025,https://sintech.vn/blogs/news/balo-airpods-bravest-studios-ra-mat-airpack-mon-do-gay-lu-nhat,P2,BODY_HTML_LEGACY,192647,0,2,3,3,0,clean HTML cũ + thêm width/height + gỡ/thay ảnh external
1002420464,Ghế công thái học và ghế Gaming: Đâu là lựa chọn tốt nhất?,https://sintech.vn/blogs/news/ghe-cong-thai-hoc-va-ghe-gaming-dau-la-lua-chon-tot-nhat,P2,IMAGES_BROKEN,84402,0,5,0,6,1,thay ảnh chết + lazy-load ảnh dưới fold + gỡ/thay ảnh external
1002411270,"Đánh giá SSD Samsung T5 EVO: Thiết kế nhỏ gọn, lưu trữ khủng lên đến 8TB",https://sintech.vn/blogs/news/danh-gia-ssd-samsung-t5-evo-thiet-ke-nho-gon-luu-tru-khung-len-den-8,P2,BODY_HTML_LEGACY,0,0,0,0,0,0,clean HTML cũ
1002763192,"DDR4 vs DDR5 16GB 2025: khác gì nhau, có nên nâng cấp? So sánh hiệu năng chơi game & làm việc",https://sintech.vn/blogs/huong-dan/ddr4-vs-ddr5-16gb-2025-khac-gi-nhau-co-nen-nang-cap-so-sanh-hieu-na,P2,BODY_HTML_LEGACY,149875,0,3,4,0,0,clean HTML cũ + thêm width/height + lazy-load ảnh dưới fold
1002593968,"NVIDIA tung RTX 5060 Ti ngay khi hết lệnh cấm review, RTX 5060 ra mắt tháng 5!",https://sintech.vn/blogs/news/nvidia-tung-rtx-5060-ti-ngay-khi-het-lenh-cam-review-rtx-5060-ra-mat,P3,CLS_LAYOUT_RISK,0,1,1,2,2,0,nén ảnh >300KB + gỡ/thay ảnh external
1002695541,Microsoft sa thải gần 9.000 nhân viên để tài trợ cho AI: Khi AI bắt đầu thay thế con người,https://sintech.vn/blogs/news/microsoft-sa-thai-gan-9-000-nhan-vien-de-tai-tro-cho-ai-khi-ai-bat-da,P2,BODY_HTML_LEGACY,134934,0,0,1,1,0,clean HTML cũ + gỡ/thay ảnh external
1002783276,"Phân Biệt USB 2.0, USB 3.2 (Gen 1 / Gen 2 / Gen 2×2) và USB 4.0",https://sintech.vn/blogs/huong-dan/phan-biet-usb-2-0-usb-3-2-gen-1-gen-2-gen-2-2-va-usb-4-0,P2,BODY_HTML_LEGACY,205785,0,0,1,0,0,clean HTML cũ
1002401227,"NVIDIA RTX 50 Series: ""Mạnh mẽ"" hiệu năng trong diện mạo ""thanh lịch""",https://sintech.vn/blogs/news/nvidia-rtx-50-series-manh-me-hieu-nang-trong-dien-mao-thanh-lich,P2,BODY_HTML_LEGACY,18132,0,1,2,0,0,clean HTML cũ
1002416741,"Cách phân biệt Clicky, Linear và Tactile switch chính xác nhất",https://sintech.vn/blogs/news/cach-phan-biet-clicky-linear-va-tactile-switch-chinh-xac-nhat,P2,BODY_HTML_LEGACY,0,0,0,0,0,0,clean HTML cũ
1002719467,Top 10 Sai Lầm Khi Build PC Mà Ai Cũng Dễ Mắc Phải,https://sintech.vn/blogs/huong-dan/top-10-sai-lam-khi-build-pc-ma-ai-cung-de-mac-phai,P3,IMAGES_MISSING_DIMENSIONS,291540,2,2,3,0,0,nén ảnh >300KB + thêm width/height
1002413900,Google vừa cập nhật loạt tính năng hữu ích cho người dùng thích mở nhiều tab trên trình duyệt Chrome,https://sintech.vn/blogs/news/google-vua-cap-nhat-loat-tinh-nang-huu-ich-cho-nguoi-dung-thich-mo-nhi,P2,HERO_IMAGE_WRONG_DIMENSION,249475,0,0,0,1,0,gỡ/thay ảnh external
1002400132,"Cấu hình chơi Valorant Trên PC, Laptop",https://sintech.vn/blogs/news/cau-hinh-choi-valorant-tren-pc-laptop,P2,IMAGES_BROKEN,0,0,0,0,1,1,thay ảnh chết + gỡ/thay ảnh external
1002761261,"Build PC 12–15 Triệu Cho Học Sinh, Sinh Viên: Học Tập Và Chơi LoL, Valorant, FO4",https://sintech.vn/blogs/huong-dan/build-pc-12-15-trieu-cho-hoc-sinh-sinh-vien-hoc-tap-va-choi-lol-val,P2,BODY_HTML_LEGACY,280692,0,4,5,0,0,clean HTML cũ + thêm width/height + lazy-load ảnh dưới fold
1002721462,"Lưu mật khẩu trên trình duyệt web: Thói quen tiện lợi đang trở thành ""cửa ngõ"" cho tin tặc",https://sintech.vn/blogs/news/luu-mat-khau-tren-trinh-duyet-web-thoi-quen-tien-loi-dang-tro-thanh,P2,BODY_HTML_LEGACY,48469,0,4,5,1,0,clean HTML cũ + thêm width/height + lazy-load ảnh dưới fold + gỡ/thay ảnh external
1002802434,ChatGPT Atlas có gì thú vị? Toàn cảnh trình duyệt AI thế hệ mới,https://sintech.vn/blogs/huong-dan/chatgpt-atlas-co-gi-thu-vi-toan-canh-trinh-duyet-ai-the-he-moi,P2,BODY_HTML_LEGACY,118228,0,4,5,0,0,clean HTML cũ + thêm width/height + lazy-load ảnh dưới fold
1002401045,"Cấu hình chơi Black Myth: Wukong trên PC, Laptop",https://sintech.vn/blogs/news/cau-hinh-choi-black-myth-wukong-tren-pc-laptop,P2,HERO_IMAGE_TOO_HEAVY,479122,2,2,3,3,0,resize/nén hero + nén ảnh >300KB + clean HTML cũ + bỏ/lazy embed + thêm width/height + gỡ/thay ảnh external
1002699809,Robot siêu nhỏ: Tương lai vi mô mở ra trước mắt,https://sintech.vn/blogs/news/robot-sieu-nho-tuong-lai-vi-mo-mo-ra-truoc-mat,P2,BODY_HTML_LEGACY,22281,0,2,3,0,0,clean HTML cũ + thêm width/height
1002358515,Microsoft kết thúc hỗ trợ Windows 11 21H2 và 22H2 sau 90 ngày,https://sintech.vn/blogs/news/microsoft-ket-thuc-ho-tro-windows-11-21h2-va-22h2-sau-90-ngay,P2,BODY_HTML_LEGACY,16501,0,0,1,0,0,clean HTML cũ
1002696093,FolderDrive – Khi biểu tượng thư mục bước ra đời thực,https://sintech.vn/blogs/news/folderdrive-khi-bieu-tuong-thu-muc-buoc-ra-doi-thuc,P2,BODY_HTML_LEGACY,21929,0,2,3,0,0,clean HTML cũ + thêm width/height
1002402235,Intel Arrow Lake-S “Core Ultra 200” sẽ ra mắt vào tháng 10,https://sintech.vn/blogs/news/intel-arrow-lake-s-core-ultra-200-se-ra-mat-vao-thang-10,P2,BODY_HTML_LEGACY,178209,0,1,2,0,0,clean HTML cũ
1002413792,Vì sao Sony bị game thủ 'ném đá' dữ dội khi hé lộ PS5 Pro?,https://sintech.vn/blogs/news/vi-sao-sony-bi-game-thu-nem-da-du-doi-khi-he-lo-ps5-pro,P2,HERO_IMAGE_WRONG_DIMENSION,291538,0,0,0,1,0,gỡ/thay ảnh external
1002398115,Những máy tính để bàn tốt nhất cho doanh nghiệp năm 2024,https://sintech.vn/blogs/news/nhung-may-tinh-de-ban-tot-nhat-cho-doanh-nghiep-nam-2024,P3,IMAGES_MISSING_DIMENSIONS,27446,0,4,5,0,0,thêm width/height + lazy-load ảnh dưới fold
1002411393,"Notion AI: Trợ lý viết lách thông minh, nâng cao hiệu suất làm việc",https://sintech.vn/blogs/news/notion-ai-tro-ly-viet-lach-thong-minh-nang-cao-hieu-suat-lam-viec,P3,IMAGES_MISSING_DIMENSIONS,22458,0,6,7,7,0,thêm width/height + lazy-load ảnh dưới fold + gỡ/thay ảnh external
1002541606,"Sửa Máy Tính Quận 3 Giá Rẻ, Kỹ thuật giỏi tại Sintech",https://sintech.vn/blogs/news/sua-may-tinh-quan-3-gia-re-ky-thuat-gioi-tai-sintech,P3,CLS_LAYOUT_RISK,74913,0,1,2,1,0,gỡ/thay ảnh external
1002414223,"ROG và TUF, laptop nào của ASUS phù hợp với bạn?",https://sintech.vn/blogs/news/rog-va-tuf-laptop-nao-cua-asus-phu-hop-voi-ban,P3,IMAGES_MISSING_LAZYLOAD,48123,2,3,0,4,0,nén ảnh >300KB + lazy-load ảnh dưới fold + gỡ/thay ảnh external
1002417568,Gợi ý top chuột gaming Rapoo giá rẻ đến từ thương hiệu Rapoo,https://sintech.vn/blogs/news/goi-y-top-chuot-gaming-rapoo-gia-re-den-tu-thuong-hieu-rapoo,P3,IMAGES_MISSING_DIMENSIONS,154474,0,15,7,16,0,thêm width/height + lazy-load ảnh dưới fold + gỡ/thay ảnh external
1002414135,4 cách khắc phục lỗi màn hình xanh 'chết chóc' trên Windows 11,https://sintech.vn/blogs/news/4-cach-khac-phuc-loi-man-hinh-xanh-chet-choc-tren-windows-11,P3,IMAGES_MISSING_LAZYLOAD,179653,0,10,0,11,0,lazy-load ảnh dưới fold + gỡ/thay ảnh external
1002413818,Chip A18 trên iPhone 16 lộ điểm benchmark khó hiểu,https://sintech.vn/blogs/news/chip-a18-tren-iphone-16-lo-diem-benchmark-kho-hieu,P3,CLS_LAYOUT_RISK,95940,0,1,0,2,0,gỡ/thay ảnh external
1002411439,Tất Tần Tật Về PCIe 7.0: Bứt Phá Hiệu Năng Máy Tính Trong Năm 2025,https://sintech.vn/blogs/news/tat-tan-tat-ve-pcie-7-0-but-pha-hieu-nang-may-tinh-trong-nam-2024,P2,HERO_IMAGE_TOO_HEAVY,326170,2,4,5,5,0,resize/nén hero + nén ảnh >300KB + thêm width/height + lazy-load ảnh dưới fold + gỡ/thay ảnh external
1002583884,CEO Gốc Hoa Thống Lĩnh Đỉnh Cao Công Nghệ Mỹ,https://sintech.vn/blogs/news/ceo-goc-hoa-thong-linh-dinh-cao-cong-nghe-my,P3,CLS_LAYOUT_RISK,0,0,1,2,2,0,gỡ/thay ảnh external
1002399793,"Cấu hình chơi Apex Legends trên PC, Laptop",https://sintech.vn/blogs/news/cau-hinh-choi-apex-legends-tren-pc-laptop,P3,CLS_LAYOUT_RISK,110767,1,1,0,2,0,nén ảnh >300KB + gỡ/thay ảnh external
1002404134,Hướng dẫn cách chọn mainboard cho PC tối ưu nhất,https://sintech.vn/blogs/news/huong-dan-cach-chon-mainboard-cho-pc-toi-uu-nhat,P3,IMAGES_MISSING_DIMENSIONS,40245,0,4,5,0,0,thêm width/height + lazy-load ảnh dưới fold
1002402763,Cách chọn CPU: Hướng dẫn đầy đủ cho người mới bắt đầu xây dựng PC,https://sintech.vn/blogs/news/cach-chon-cpu-huong-dan-day-du-cho-nguoi-moi-bat-dau-xay-dung-pc,P3,IMAGES_MISSING_DIMENSIONS,31978,0,4,5,0,0,thêm width/height + lazy-load ảnh dưới fold
1002538817,"Intel Được Đồn Đoán Sẽ Ra Mắt GPU Battlemage 24GB Bộ Nhớ Vào Năm 2025, Hướng Tới Thị Trường Năng Suất",https://sintech.vn/blogs/news/intel-duoc-don-doan-se-ra-mat-gpu-battlemage-24gb-bo-nho-vao-nam-2025,P3,CLS_LAYOUT_RISK,0,0,0,1,1,0,gỡ/thay ảnh external
1002431172,Chia sẻ cách gập màn hình laptop mà không tắt máy win 10 và win 11 cực nhanh gọn,https://sintech.vn/blogs/news/chia-se-cach-gap-man-hinh-laptop-ma-khong-tat-may-win-10-va-win-11-cuc,P3,IMAGES_MISSING_DIMENSIONS,39878,0,15,16,16,0,thêm width/height + lazy-load ảnh dưới fold + gỡ/thay ảnh external
1002411203,"Sự kiện IFA 2024: Bùng nổ sáng tạo, định hình xu hướng công nghệ mới",https://sintech.vn/blogs/news/su-kien-ifa-2024-bung-no-sang-tao-dinh-hinh-xu-huong-cong-nghe-moi,P2,HERO_IMAGE_TOO_HEAVY,422742,1,5,6,6,0,resize/nén hero + nén ảnh >300KB + clean HTML cũ + thêm width/height + lazy-load ảnh dưới fold + gỡ/thay ảnh external
1002420295,"OpenAI o1: Đột phá trong xử lý ngôn ngữ tự nhiên, vượt xa mong đợi",https://sintech.vn/blogs/news/openai-o1-dot-pha-trong-xu-ly-ngon-ngu-tu-nhien-vuot-xa-mong-doi,P3,IMAGES_MISSING_DIMENSIONS,258996,0,3,4,4,0,thêm width/height + lazy-load ảnh dưới fold + gỡ/thay ảnh external
1002574943,"AMD xác nhận ngày ra mắt Ryzen 9 9900X3D & 9950X3D, Trung Quốc rò rỉ giá bán dự kiến",https://sintech.vn/blogs/news/amd-xac-nhan-ngay-ra-mat-ryzen-9-9900x3d-9950x3d-trung-quoc-ro-ri-g,P3,IMAGES_MISSING_DIMENSIONS,81676,0,3,4,2,0,thêm width/height + lazy-load ảnh dưới fold + gỡ/thay ảnh external
1002430565,Ép xung RAM là gì? Hướng dẫn cách ép xung RAM an toàn cho laptop,https://sintech.vn/blogs/news/ep-xung-ram-la-gi-huong-dan-cach-ep-xung-ram-an-toan-cho-laptop,P2,INLINE_IMAGES_TOO_HEAVY,280014,0,8,9,9,0,clean HTML cũ + thêm width/height + lazy-load ảnh dưới fold + gỡ/thay ảnh external
1002411087,Rò rỉ về Nvidia RTX 5080 khiến một số game thủ PC lo lắng rằng Nvidia chưa rút ra bài học từ vụ lùm xùm với RTX 4080.,https://sintech.vn/blogs/news/ro-ri-ve-nvidia-rtx-5080-khien-mot-so-game-thu-pc-lo-lang-rang-nvidia,P3,CLS_LAYOUT_RISK,14104,0,1,2,1,0,gỡ/thay ảnh external
1002574920,Laptop NVIDIA RTX 50 bị trì hoãn! Dời lịch ra mắt dự kiến vào tháng 4-5,https://sintech.vn/blogs/news/cap-nhat-khong-thieu-rop-laptop-nvidia-rtx-50-bi-tri-hoan-ra-mat-d,P2,HERO_IMAGE_TOO_HEAVY,581095,1,1,2,2,0,resize/nén hero + nén ảnh >300KB + gỡ/thay ảnh external
1002408489,AMD ra mắt vi xử lý Ryzen 9000 Series kiến trúc Zen 5,https://sintech.vn/blogs/news/amd-ra-mat-vi-xu-ly-ryzen-9000-series-kien-truc-zen-5,P2,BODY_HTML_LEGACY,225866,0,7,8,8,0,clean HTML cũ + thêm width/height + lazy-load ảnh dưới fold + gỡ/thay ảnh external
1002411158,RDNA 4: AMD chính thức trình làng kiến trúc đồ họa thế hệ tiếp theo,https://sintech.vn/blogs/news/rdna-4-amd-chinh-thuc-trinh-lang-kien-truc-do-hoa-the-he-tiep-theo,P2,HERO_IMAGE_TOO_HEAVY,302608,1,3,4,4,0,resize/nén hero + nén ảnh >300KB + thêm width/height + lazy-load ảnh dưới fold + gỡ/thay ảnh external
1002414143,4 cách khắc phục lỗi màn hình đen trong Windows 11,https://sintech.vn/blogs/news/4-cach-khac-phuc-loi-man-hinh-den-trong-windows-11,P3,IMAGES_MISSING_LAZYLOAD,128536,0,4,0,5,0,lazy-load ảnh dưới fold + gỡ/thay ảnh external
1002413894,"Facebook, Instagram thu thập dữ liệu tất cả người dùng Australia gồm cả tin nhắn",https://sintech.vn/blogs/news/facebook-instagram-thu-thap-du-lieu-tat-ca-nguoi-dung-australia-gom-c,P3,CLS_LAYOUT_RISK,200575,0,0,0,1,0,gỡ/thay ảnh external
1002413786,"Tuyên bố sẽ hạ bệ NVIDIA tại Trung Quốc, nhưng hiệu năng chip AI của Huawei lại ""hụt hơi"" khi sử dụng thực tế",https://sintech.vn/blogs/news/tuyen-bo-se-ha-be-nvidia-tai-trung-quoc-nhung-hieu-nang-chip-ai-cua-h,P3,CLS_LAYOUT_RISK,233745,0,1,0,2,0,gỡ/thay ảnh external
1002583974,"AMD Ưu Ái ASUS, XFX & PowerColor Trong Phân Phối RX 9070 Series?",https://sintech.vn/blogs/news/amd-uu-ai-asus-xfx-powercolor-trong-phan-phoi-rx-9070-series,P3,CLS_LAYOUT_RISK,42210,0,1,2,1,0,gỡ/thay ảnh external
1002411213,Gemini Live: Khám phá thế giới thông qua cuộc trò chuyện thông minh,https://sintech.vn/blogs/news/gemini-live-kham-pha-the-gioi-thong-qua-cuoc-tro-chuyen-thong-minh,P2,BODY_HTML_LEGACY,243280,0,5,6,6,0,clean HTML cũ + thêm width/height + lazy-load ảnh dưới fold + gỡ/thay ảnh external
1002434664,5 Phần Mềm Test Bàn Phím Laptop Miễn Phí Bạn Nên Thử,https://sintech.vn/blogs/news/5-phan-mem-test-ban-phim-laptop-mien-phi-ban-nen-thu,P3,IMAGES_MISSING_DIMENSIONS,222468,0,5,6,6,0,thêm width/height + lazy-load ảnh dưới fold + gỡ/thay ảnh external
1002538874,"Intel Arc B570: Em út nhà Battlemage, hiệu năng thế nào so với B580?",https://sintech.vn/blogs/news/intel-arc-b570-em-ut-nha-battlemage-hieu-nang-the-nao-so-voi-b580,P2,IMAGES_BROKEN,0,0,3,4,3,1,thay ảnh chết + thêm width/height + lazy-load ảnh dưới fold + gỡ/thay ảnh external
1002538937,Dịch Vụ Sửa Máy Tính Quận 7: Cam Kết Uy Tín và Minh Bạch,https://sintech.vn/blogs/huong-dan/dich-vu-sua-may-tinh-quan-7-cam-ket-uy-tin-va-minh-bach,P3,IMAGES_MISSING_DIMENSIONS,26928,0,4,5,0,0,thêm width/height + lazy-load ảnh dưới fold
1002413994,Smartphone cao cấp tích hợp AI của Nhà Táo. Giờ mới có khi mà đối thủ của họ ra mắt từ lâu,https://sintech.vn/blogs/news/smartphone-cao-cap-tich-hop-ai-cua-nha-ta-o-gio-mo-i-co-khi-ma-doi,P2,EMBED_HEAVY,245654,0,2,0,3,0,bỏ/lazy embed + gỡ/thay ảnh external
1002413774,"Ra mắt iPhone 16 là sự kiện ""chán nhất từ trước đến nay"" của Apple: Phép màu Steve Jobs đâu rồi?",https://sintech.vn/blogs/news/ra-mat-iphone-16-la-su-kien-chan-nhat-tu-truoc-den-nay-cua-apple-ph,P3,CLS_LAYOUT_RISK,45458,0,2,0,3,0,gỡ/thay ảnh external
1002434529,Google Takeout là gì? Hướng dẫn chi tiết cách sao lưu dữ liệu Google,https://sintech.vn/blogs/news/google-takeout-la-gi-huong-dan-chi-tiet-cach-sao-luu-du-lieu-google,P3,IMAGES_MISSING_DIMENSIONS,38504,0,7,8,8,0,thêm width/height + lazy-load ảnh dưới fold + gỡ/thay ảnh external
1002413861,"Ra mắt iPhone mới, Apple vẫn phải đối mặt với nỗi sợ 'bán ế' tại Trung Quốc?",https://sintech.vn/blogs/news/ra-mat-iphone-moi-apple-van-phai-doi-mat-voi-noi-so-ban-e-tai-trung,P2,HERO_IMAGE_TOO_HEAVY,528747,1,0,0,1,0,resize/nén hero + nén ảnh >300KB + gỡ/thay ảnh external
1002417574,Bạn đang cầm chuột đúng cách chưa? Khám phá các kiểu cầm chuột phổ biến,https://sintech.vn/blogs/news/ban-dang-cam-chuot-dung-cach-chua-kham-pha-cac-kieu-cam-chuot-pho-bie,P3,IMAGES_MISSING_DIMENSIONS,157206,0,6,7,7,0,thêm width/height + lazy-load ảnh dưới fold + gỡ/thay ảnh external
1002411373,Card đồ họa laptop là gì? Cách chọn card đồ họa rời laptop phù hợp nhu cầu,https://sintech.vn/blogs/news/card-do-hoa-laptop-la-gi-cach-chon-card-do-hoa-roi-laptop-phu-hop-nhu,P3,IMAGES_MISSING_DIMENSIONS,24704,0,6,7,7,0,thêm width/height + lazy-load ảnh dưới fold + gỡ/thay ảnh external
1002402594,"Cách lấy lại file Word gốc, chưa lưu trên Macbook và Windows mới nhất",https://sintech.vn/blogs/news/cach-lay-lai-file-word-goc-chua-luu-tren-macbook-va-windows-moi-nhat,P3,IMAGES_MISSING_DIMENSIONS,22793,0,8,9,0,0,thêm width/height + lazy-load ảnh dưới fold
1002411604,Bing Image Creator: Bí Kíp Tạo Hình Ảnh Thu Hút Traffic Cho Website,https://sintech.vn/blogs/news/bing-image-creator-bi-kip-tao-hinh-anh-thu-hut-traffic-cho-website,P3,IMAGES_MISSING_DIMENSIONS,287612,0,7,8,8,0,thêm width/height + lazy-load ảnh dưới fold + gỡ/thay ảnh external
1002413914,"""Nóng"" cuộc đua phủ trạm sạc xe điện: Công ty của ông Phạm Nhật Vượng muốn biến siêu thị, quán cafe thành điểm sạc, gã khổng lồ tỷ USD ngành điện rục rịch tham gia",https://sintech.vn/blogs/news/nong-cuoc-dua-phu-tram-sac-xe-dien-cong-ty-cua-ong-pham-nhat-vuong,P3,CLS_LAYOUT_RISK,51911,1,1,1,2,0,nén ảnh >300KB + gỡ/thay ảnh external
1002416821,Đánh giá Rapoo VT3 Pro: Có đáng mua với mức giá dưới 1 triệu?,https://sintech.vn/blogs/news/danh-gia-rapoo-vt3-pro-co-dang-mua-voi-muc-gia-duoi-1-trieu,P3,IMAGES_MISSING_DIMENSIONS,68172,1,2,3,3,0,nén ảnh >300KB + thêm width/height + gỡ/thay ảnh external
